m-0629	"قال فرعون لهما فمن ربكما يا موسى
 قال له موسى ربنا الذي أعطى كل شيء خلقه اللائق به على حسن صنعه ثم هدى كل مخلوق إلى الانتفاع بما خلقه الله له
 قال فرعون لموسى فما شأن الأمم السابقة وما خبر القرون الماضية فقد سبقونا إلى الإنكار والكفر
 قال موسى لفرعون علم تلك القرون فيما فعلت من ذلك عند ربي في اللوح المحفوظ ولا علم لي به لا يضل ربي في أفعاله وأحكامه ولا ينسى شيئا مما علمه منها
 هو الذي جعل لكم الأرض ميسرة للانتفاع بها وجعل لكم فيها طرقا كثيرة وأنزل من السماء مطرا فأخرج به أنواعا مختلفة من النبات
 كلوا  أيها الناس  من طيبات ما أنبتنا لكم وارعوا حيواناتكم وبهائمكم إن في كل ما ذكر لعلامات على قدرة الله ودعوة لوحدانيته وإفراده بالعبادة لذوي العقول السليمة
 من الأرض خلقناكم  أيها الناس  وفيها نعيدكم بعد الموت ومنها نخرجكم أحياء مرة أخرى للحساب والجزاء
"
m-0630	"ولقد أرينا فرعون أدلتنا وحججنا جميعها الدالة على ألوهيتنا وقدرتنا وصدق رسالة موسى فكذب بها وامتنع عن قبول الحق
 قال فرعون هل جئتنا  يا موسى  لتخرجنا من ديارنا بسحرك هذا
 فسوف نأتيك بسحر مثل سحرك فاجعل بيننا وبينك موعدا محددا لا نخلفه نحن ولا تخلفه أنت في مكان مستو معتدل بيننا وبينك
 قال موسى لفرعون موعدكم للاجتماع يوم العيد حين يتزين الناس ويجتمعون من كل فج وناحية وقت الضحى
 فأدبر فرعون معرضا عما أتاه به موسى من الحق فجمع سحرته ثم جاء بعد ذلك لموعد الاجتماع
 قال موسى لسحرة فرعون يعظهم احذروا لا تختلقوا على الله الكذب فيستأصلكم بعذاب من عنده ويبيدكم وقد خسر من اختلق على الله كذبا
 فتجاذب السحرة أمرهم بينهم وتحادثوا سرا قالوا إن موسى وهارون ساحران يريدان أن يخرجاكم من بلادكم بسحرهما ويذهبا بطريقة السحر العظيمة التي أنتم عليها فأحكموا كيدكم واعزموا عليه من غير اختلاف بينكم ثم ائتوا صفا واحدا وألقوا ما في أيديكم مرة واحدة لتبهروا الأبصار وتغلبوا سحر موسى وأخيه وقد ظفر بحاجته اليوم من علا على صاحبه فغلبه وقهره
 فتجاذب السحرة أمرهم بينهم وتحادثوا سرا قالوا إن موسى وهارون ساحران يريدان أن يخرجاكم من بلادكم بسحرهما ويذهبا بطريقة السحر العظيمة التي أنتم عليها فأحكموا كيدكم واعزموا عليه من غير اختلاف بينكم ثم ائتوا صفا واحدا وألقوا ما في أيديكم مرة واحدة لتبهروا الأبصار وتغلبوا سحر موسى وأخيه وقد ظفر بحاجته اليوم من علا على صاحبه فغلبه وقهره
 فتجاذب السحرة أمرهم بينهم وتحادثوا سرا قالوا إن موسى وهارون ساحران يريدان أن يخرجاكم من بلادكم بسحرهما ويذهبا بطريقة السحر العظيمة التي أنتم عليها فأحكموا كيدكم واعزموا عليه من غير اختلاف بينكم ثم ائتوا صفا واحدا وألقوا ما في أيديكم مرة واحدة لتبهروا الأبصار وتغلبوا سحر موسى وأخيه وقد ظفر بحاجته اليوم من علا على صاحبه فغلبه وقهره
 قال السحرة يا موسى إما أن تلقي عصاك أولا وإما أن نبدأ نحن فنلقي ما معنا
 قال لهم موسى بل ألقوا أنتم ما معكم أولا فألقوا حبالهم وعصيهم فتخيل موسى من قوة سحرهم أنها حيات تسعى فشعر موسى في نفسه بالخوف
 قال لهم موسى بل ألقوا أنتم ما معكم أولا فألقوا حبالهم وعصيهم فتخيل موسى من قوة سحرهم أنها حيات تسعى فشعر موسى في نفسه بالخوف
 قال الله لموسى حينئذ لا تخف من شيء فإنك أنت الأعلى على هؤلاء السحرة وعلى فرعون وجنوده وستغلبهم
 وألق عصاك التي في يمينك تبتلع حبالهم وعصيهم فما عملوه أمامك ما هو إلا مكر ساحر وتخييل سحر ولا يظفر الساحر بسحره أين كان
"
m-0631	"فألقى موسى عصاه فبلعت ما صنعوا فظهر الحق وقامت الحجة عليهم فألقى السحرة أنفسهم على الأرض ساجدين وقالوا آمنا برب هارون وموسى لو كان هذا سحرا ما غلبنا
 قال فرعون للسحرة أصدقتم بموسى واتبعتموه وأقررتم له قبل أن آذن لكم بذلك إن موسى لعظيمكم الذي علمكم السحر فلذلك تابعتموه فلأقطعن أيديكم وأرجلكم مخالفا بينها يدا من جهة ورجلا من الجهة الأخرى ولأصلبنكم  بربط أجسادكم  على جذوع النخل ولتعلمن أيها السحرة أينا أنا أو رب موسى أشد عذابا من الآخر وأدوم له
 قال السحرة لفرعون لن نفضلك فنطيعك ونتبع دينك على ما جاءنا به موسى من البينات الدالة على صدقه ووجوب متابعته وطاعة ربه ولن نفضل ربوبيتك المزعومة على ربوبية الله الذي خلقنا فافعل ما أنت فاعل بنا إنما سلطانك في هذه الحياة الدنيا وما تفعله بنا ما هو إلا عذاب منته بانتهائها
 إنا آمنا بربنا وصدقنا رسوله وعملنا بما جاء به ليعفو ربنا عن ذنوبنا وما أكرهتنا عليه من عمل السحر في معارضة موسى والله خير لنا منك  يا فرعون  جزاء لمن أطاعه وأبقى عذابا لمن عصاه وخالف أمره
 إنه من يأت ربه كافرا به فإن له نار جهنم يعذب بها لا يموت فيها فيستريح ولا يحيا حياة يتلذذ بها
 ومن يأت ربه مؤمنا به قد عمل الأعمال الصالحة فله المنازل العالية في جنات الإقامة الدائمة تجري من تحت أشجارها الأنهار ماكثين فيها أبدا وذلك النعيم المقيم ثواب من الله لمن طهر نفسه من الدنس والخبث والشرك وعبد الله وحده فأطاعه واجتنب معاصيه ولقي ربه لا يشرك بعبادته أحدا من خلقه
 ومن يأت ربه مؤمنا به قد عمل الأعمال الصالحة فله المنازل العالية في جنات الإقامة الدائمة تجري من تحت أشجارها الأنهار ماكثين فيها أبدا وذلك النعيم المقيم ثواب من الله لمن طهر نفسه من الدنس والخبث والشرك وعبد الله وحده فأطاعه واجتنب معاصيه ولقي ربه لا يشرك بعبادته أحدا من خلقه
"
m-0632	"ولقد أوحينا إلى موسى أن اخرج ليلا بعبادي من بني إسرائيل من مصر فاتخذ لهم في البحر طريقا يابسا لا تخاف من فرعون وجنوده أن يلحقوكم فيدركوكم ولا تخشى في البحر غرقا
 فأسرى موسى ببني إسرائيل وعبر بهم طريقا في البحر فأتبعهم فرعون بجنوده فغمرهم من الماء ما لا يعلم كنهه إلا الله فغرقوا جميعا ونجا موسى وقومه
 وأضل فرعون قومه بما زينه لهم من الكفر والتكذيب وما سلك بهم طريق الهداية
"
m-0633	"يا بني إسرائيل اذكروا حين أنجيناكم من عدوكم فرعون وجعلنا موعدكم بجانب جبل الطور الأيمن لإنزال التوراة عليكم ونزلنا عليكم في التيه ما تأكلونه مما يشبه الصمغ طعمه كالعسل والطير الذي يشبه السمانى
 كلوا من رزقنا الطيب ولا تعتدوا فيه بأن يظلم بعضكم بعضا فينزل بكم غضبي ومن ينزل به غضبي فقد هلك وخسر
 وإني لغفار لمن تاب من ذنبه وكفره وآمن بي وعمل الأعمال الصالحة ثم اهتدى إلى الحق واستقام عليه
"
m-0634	"وأي شيء أعجلك عن قومك  يا موسى  فسبقتهم إلى جانب الطور الأيمن وخلفتهم وراءك
 قال إنهم خلفي سوف يلحقون بي وسبقتهم إليك  يا ربي  لتزداد عني رضا
 قال الله لموسى فإنا قد ابتلينا قومك بعد فراقك إياهم بعبادة العجل وإن السامري قد أضلهم
"
m-0635	"فرجع موسى إلى قومه غضبان عليهم حزينا وقال لهم يا قوم ألم يعدكم ربكم وعدا حسنا بإنزال التوراة أفطال عليكم العهد واستبطأتم الوعد أم أردتم أن تفعلوا فعلا يحل عليكم بسببه غضب من ربكم فأخلفتم موعدي وعبدتم العجل وتركتم الالتزام بأوامري
 قالوا يا موسى ما أخلفنا موعدك باختيارنا ولكنا حملنا أثقالا من حلي قوم فرعون فألقيناها في حفرة فيها نار بأمر السامري فكذلك ألقى السامري ما كان معه من تربة حافر فرس جبريل عليه السلام
 فصنع السامري لبني إسرائيل من الذهب عجلا جسدا يخور خوار البقر فقال المفتونون به منهم للآخرين هذا هو إلهكم وإله موسى نسيه وغفل عنه
 أفلا يرى الذين عبدوا العجل أنه لا يكلمهم ابتداء ولا يرد عليهم جوابا ولا يقدر على دفع ضر عنهم ولا جلب نفع لهم
 ولقد قال هارون لبني إسرائيل من قبل رجوع موسى إليهم يا قوم إنما اختبرتم بهذا العجل ليظهر المؤمن منكم من الكافر وإن ربكم الرحمن لا غيره فاتبعوني فيما أدعوكم إليه من عبادة الله وأطيعوا أمري في اتباع شرعه
 قال عباد العجل منهم لن نزال مقيمين على عبادة العجل حتى يرجع إلينا موسى
 قال موسى لأخيه هارون أي شيء منعك حين رأيتهم ضلوا عن دينهم أن لا تتبعني فتلحق بي وتتركهم أفعصيت أمري فيما أمرتك به من خلافتي والإصلاح بعدي
 قال موسى لأخيه هارون أي شيء منعك حين رأيتهم ضلوا عن دينهم أن لا تتبعني فتلحق بي وتتركهم أفعصيت أمري فيما أمرتك به من خلافتي والإصلاح بعدي
 ثم أخذ موسى بلحية هارون ورأسه يجره إليه فقال له هارون يا ابن أمي لا تمسك بلحيتي ولا بشعر رأسي إني خفت  إن تركتهم ولحقت بك  أن تقول فرقت بين بني إسرائيل ولم تحفظ وصيتي بحسن رعايتهم
"
m-0636	"قال موسى للسامري فما شأنك يا سامري وما الذي دعاك إلى ما فعلته
 قال السامري رأيت ما لم يروه  وهو جبريل عليه السلام  على فرس وقت خروجهم من البحر وغرق فرعون وجنوده فأخذت بكفي ترابا من أثر حافر فرس جبريل فألقيته على الحلي الذي صنعت منه العجل فكان عجلا جسدا له خوار بلاء وفتنة وكذلك زينت لي نفسي الأمارة بالسوء هذا الصنيع
 قال موسى للسامري فاذهب فإن لك في حياتك أن تعيش منبوذا تقول لكل أحد لا أمس ولا أمس وإن لك موعدا لعذابك وعقابك لن يخلفك الله إياه وسوف تلقاه وانظر إلى معبودك الذي أقمت على عبادته لنحرقنه بالنار ثم لنذرينه في اليم تذرية
 إنما إلهكم  أيها الناس  هو الله الذي لا معبود بحق إلا هو وسع علمه كل شيء
"
m-0637	"كما قصصنا عليك  أيها الرسول  أنباء موسى وفرعون وقومهما نخبرك بأنباء السابقين لك وقد آتيناك من عندنا هذا القرآن ذكرى لمن يتذكر
 من أعرض عن هذا القرآن ولم يصدق به ولم يعمل بما فيه فإنه يأتي ربه يوم القيامة يحمل إثما عظيما
 خالدين في العذاب وساءهم ذلك الحمل الثقيل من الآثام حيث أوردهم النار
"
m-0638	"يوم ينفخ الملك في القرن لصيحة البعث ونسوق الكافرين ذلكم اليوم وهم زرق تغيرت ألوانهم وعيونهم من شدة الأحداث والأهوال
 يتهامسون بينهم يقول بعضهم لبعض ما لبثتم في الحياة الدنيا إلا عشرة أيام
 نحن أعلم بما يقولون ويسرون حين يقول أعلمهم وأوفاهم عقلا ما لبثتم إلا يوما واحدا لقصر مدة الدنيا في أنفسهم يوم القيامة
 ويسألك  أيها الرسول  قومك عن مصير الجبال يوم القيامة فقل لهم يزيلها ربي عن أماكنها فيجعلها هباء منبثا
 فيترك الأرض حينئذ منبسطة مستوية ملساء لا نبات فيها لا يرى الناظر إليها من استوائها ميلا ولا ارتفاعا ولا انخفاضا
 فيترك الأرض حينئذ منبسطة مستوية ملساء لا نبات فيها لا يرى الناظر إليها من استوائها ميلا ولا ارتفاعا ولا انخفاضا
 في ذلك اليوم يتبع الناس صوت الداعي إلى موقف القيامة لا محيد عن دعوة الداعي لأنها حق وصدق لجميع الخلق وسكنت الأصوات خضوعا للرحمن فلا تسمع منها إلا صوتا خفيا
 في ذلك اليوم لا تنفع الشفاعة أحدا من الخلق إلا إذا أذن الرحمن للشافع ورضي عن المشفوع له ولا يكون ذلك إلا للمؤمن المخلص
 يعلم الله ما بين أيدي الناس من أمر القيامة وما خلفهم من أمر الدنيا ولا يحيط خلقه به علما سبحانه وتعالى
 وخضعت وجوه الخلائق وذلت لخالقها الذي له جميع معاني الحياة الكاملة كما يليق بجلاله الذي لا يموت القائم على تدبير كل شيء المستغني عمن سواه وقد خسر يوم القيامة من أشرك مع الله أحدا من خلقه
 ومن يعمل صالحات الأعمال وهو مؤمن بربه فلا يخاف ظلما بزيادة سيئاته ولا هضما بنقص حسناته
 وكما رغبنا أهل الإيمان في صالحات الأعمال وحذرنا أهل الكفر من المقام على معاصيهم وكفرهم بآياتنا أنزلنا هذا القرآن باللسان العربي ليفهموه وفصلنا فيه أنواعا من الوعيد رجاء أن يتقوا ربهم أو يحدث لهم هذا القرآن تذكرة فيتعظوا ويعتبروا
"
m-0639	"فتنزه الله  سبحانه  وارتفع وتقدس عن كل نقص الملك الذي قهر سلطانه كل ملك وجبار المتصرف بكل شيء الذي هو حق ووعده حق ووعيده حق وكل شيء منه حق ولا تعجل  أيها الرسول  بمسابقة جبريل في تلقي القرآن قبل أن يفرغ منه وقل رب زدني علما إلى ما علمتني
"
m-0640	"ولقد وصينا آدم من قبل أن يأكل من الشجرة ألا يأكل منها وقلنا له إن إبليس عدو لك ولزوجك فلا يخرجنكما من الجنة فتشقى أنت وزوجك في الدنيا فوسوس إليه الشيطان فأطاعه ونسي آدم الوصية ولم نجد له قوة في العزم يحفظ بها ما أمر به
 واذكر  أيها الرسول  إذ قلنا للملائكة اسجدوا لآدم سجود تحية وإكرام فأطاعوا وسجدوا لكن إبليس امتنع من السجود
 فقلنا يا آدم إن إبليس هذا عدو لك ولزوجتك فاحذرا منه ولا تطيعاه بمعصيتي فيخرجكما من الجنة فتشقى إذا أخرجت منها
 إن لك  يا آدم  في هذه الجنة أن تأكل فلا تجوع وأن تلبس فلا تعرى
 وأن لك ألا تعطش في هذه الجنة ولا يصيبك حر الشمس
 فوسوس الشيطان لآدم وقال له هل أدلك على شجرة إن أكلت منها خلدت فلم تمت وملكت ملكا لا ينقضي ولا ينقطع
 فأكل آدم وحواء من الشجرة التي نهاهما الله عنها فانكشفت لهما عوراتهما وكانت مستورة عن أعينهما فأخذا ينزعان من ورق أشجار الجنة ويلصقانه عليهما ليسترا ما انكشف من عوراتهما وخالف آدم أمر ربه فغوى بالأكل من الشجرة التي نهاه الله عن الاقتراب منها
 ثم اصطفى الله آدم وقربه وقبل توبته وهداه رشده
"
m-0641	"قال الله تعالى لآدم وحواء اهبطا من الجنة إلى الأرض جميعا مع إبليس فأنتما وهو أعداء فإن يأتكم مني هدى وبيان فمن اتبع هداي وبياني وعمل بهما فإنه يرشد في الدنيا ويهتدي ولا يشقى في الآخرة بعقاب الله
 ومن تولى عن ذكري الذي أذكره به فإن له في الحياة الأولى معيشة ضيقة شاقة وإن ظهر أنه من أهل الفضل واليسار ويضيق قبره عليه ويعذب فيه ونحشره يوم القيامة أعمى عن الرؤية وعن الحجة
 قال المعرض عن ذكر الله رب لم حشرتني أعمى وقد كنت بصيرا في الدنيا
 قال الله تعالى له حشرتك أعمى لأنك أتتك آياتي البينات فأعرضت عنها ولم تؤمن بها وكما تركتها في الدنيا فكذلك اليوم تترك في النار
 وهكذا نعاقب من أسرف على نفسه فعصى ربه ولم يؤمن بآياته بعقوبات في الدنيا ولعذاب الآخرة المعد لهم أشد ألما وأدوم وأثبت لأنه لا ينقطع ولا ينقضي
"
m-0642	"أفلم يدل قومك  أيها الرسول  على طريق الرشاد كثرة من أهلكنا من الأمم المكذبة قبلهم وهم يمشون في ديارهم ويرون آثار هلاكهم إن في كثرة تلك الأمم وآثار عذابهم لعبرا وعظات لأهل العقول الواعية
 ولولا كلمة سبقت من ربك وأجل مسمى عنده للازمهم الهلاك عاجلا لأنهم يستحقونه بسبب كفرهم
 فاصبر  أيها الرسول  على ما يقوله المكذبون بك من أوصاف وأباطيل وسبح بحمد ربك في صلاة الفجر قبل طلوع الشمس وصلاة العصر قبل غروبها وصلاة العشاء في ساعات الليل وصلاة الظهر والمغرب أطراف النهار كي تثاب على هذه الأعمال بما ترضى به
 ولا تنظر إلى ما متعنا به هؤلاء المشركين وأمثالهم من أنواع المتع فإنها زينة زائلة في هذه الحياة الدنيا متعناهم بها لنبتليهم بها ورزق ربك وثوابه خير لك مما متعناهم به وأدوم حيث لا انقطاع له ولا نفاد
 وأمر  أيها النبي  أهلك بالصلاة واصطبر على أدائها لا نسألك مالا نحن نرزقك ونعطيك والعاقبة الصالحة في الدنيا والآخرة لأهل التقوى
"
m-0643	"وقال مكذبوك  أيها الرسول  هلا تأتينا بعلامة من ربك تدل على صدقك أولم يأتهم هذا القرآن المصدق لما في الكتب السابقة من الحق
 ولو أنا أهلكنا هؤلاء المكذبين بعذاب من قبل أن نرسل إليهم رسولا وننزل عليهم كتابا لقالوا ربنا هلا أرسلت إلينا رسولا من عندك فنصدقه ونتبع آياتك وشرعك من قبل أن نذل ونخزى بعذابك
 قل  أيها الرسول  لهؤلاء المشركين بالله كل منا ومنكم منتظر دوائر الزمان ولمن يكون النصر والفلاح فانتظروا فستعلمون من أهل الطريق المستقيم ومن المهتدي للحق منا ومنكم
"
m-0644	"دنا وقت حساب الناس على ما قدموا من عمل ومع ذلك فالكفار يعيشون لاهين عن هذه الحقيقة معرضين عن هذا الإنذار
 ما من شيء ينزل من القرآن يتلى عليهم مجددا لهم التذكير إلا كان سماعهم له سماع لعب واستهزاء
 قلوبهم غافلة عن القرآن الكريم مشغولة بأباطيل الدنيا وشهواتها لا يعقلون ما فيه بل إن الظالمين من قريش اجتمعوا على أمر خفي وهو إشاعة ما يصدون به الناس عن الإيمان بمحمد صلى الله عليه وسلم من أنه بشر مثلهم لا يختلف عنهم في شيء وأن ما جاء به من القرآن سحر فكيف تجيئون إليه وتتبعونه وأنتم تبصرون أنه بشر مثلكم
 رد النبي صلى الله عليه وسلم الأمر إلى ربه سبحانه وتعالى فقال ربي يعلم القول في السماء والأرض ويعلم ما أسررتموه من حديثكم وهو السميع لأقوالكم العليم بأحوالكم وفي هذا تهديد لهم ووعيد
 بل جحد الكفار القرآن فمن قائل إنه أخلاط أحلام لا حقيقة لها ومن قائل إنه اختلاق وكذب وليس وحيا ومن قائل إن محمدا شاعر وهذا الذي جاء به شعر وإن أراد منا أن نصدقه فليجئنا بمعجزة محسوسة كناقة صالح وآيات موسى وعيسى وما جاء به الرسل من قبله
 ما آمنت قبل كفار مكة من قرية طلب أهلها المعجزات من رسولهم وتحققت بل كذبوا فأهلكناهم أفيؤمن كفارمكة إذا تحققت المعجزات التي طلبوها كلا إنهم لا يؤمنون
 وما أرسلنا قبلك  أيها الرسول  إلا رجالا من البشر نوحي إليهم ولم نرسل ملائكة فاسألوا  يا كفار مكة  أهل العلم بالكتب المنزلة السابقة إن كنتم تجهلون ذلك
 وما جعلنا أولئك المرسلين قبلك خارجين عن طباع البشر لا يحتاجون إلى طعام وشراب وما كانوا خالدين لا يموتون
 ثم أنجزنا للأنبياء وأتباعم ما وعدناهم به من النصر والنجاة وأهلكنا المسرفين على أنفسهم بكفرهم بربهم
 لقد أنزلنا إليكم هذا القرآن فيه عزكم وشرفكم في الدنيا والآخرة إن تذكرتم به أفلا تعقلون ما فضلتكم به على غيركم
"
m-0645	"وكثير من القرى كان أهلها ظالمين بكفرهم بما جاءتهم به رسلهم فأهلكناهم بعذاب أبادهم جميعا وأوجدنا بعدهم قوما آخرين سواهم
 فلما رأى هؤلاء الظالمون عذابنا الشديد نازلا بهم وشاهدوا بوادره إذا هم من قريتهم يسرعون هاربين
 فنودوا في هذه الحال لا تهربوا وارجعوا إلى لذاتكم وتنعمكم في دنياكم الملهية ومساكنكم المشيدة لعلكم تسألون من دنياكم شيئا وذلك على وجه السخرية والاستهزاء بهم
 فلم يكن لهم من جواب إلا اعترافهم بجرمهم وقولهم يا هلاكنا فقد ظلمنا أنفسنا بكفرنا
 فما زالت تلك المقالة  وهي الدعاء على أنفسهم بالهلاك والاعتراف بالظلم  دعوتهم يرددونها حتى جعلناهم كالزرع المحصود خامدين لا حياة فيهم فاحذروا  أيها المخاطبون  أن تستمروا على تكذيب محمد صلى الله عليه وسلم فيحل بكم ما حل بالأمم قبلكم
"
m-0646	"وما خلقنا السماء والأرض وما بينهما عبثا وباطلا بل لإقامة الحجة عليكم  أيها الناس  ولتعتبروا بذلك كله فتعلموا أن الذي خلق ذلك لا يشبهه شيء ولا تصلح العبادة إلا له
 لو أردنا أن نتخذ لهوا من الولد أو الصاحبة لاتخذناه من عندنا لا من عندكم ما كنا فاعلين ذلك لاستحالة أن يكون لنا ولد أو صاحبة
 بل نقذف بالحق ونبينه فيدحض الباطل فإذا هو ذاهب مضمحل ولكم العذاب في الآخرة  أيها المشركون  من وصفكم ربكم بغير صفته اللائقة به
 ولله سبحانه كل من في السموات والأرض والذين عنده من الملائكة لا يأنفون عن عبادته ولا يملونها فكيف يجوز أن يشرك به ما هو عبده وخلقه
 يذكرون الله وينزهونه دائما لا يضعفون ولا يسأمون
"
m-0647	"كيف يصح للمشركين أن يتخذوا آلهة عاجزة من الأرض لا تقدر على إحياء الموتى
 لو كان في السموات والأرض آلهة غير الله سبحانه وتعالى تدبر شؤونهما لاختل نظامهما فتنزه الله رب العرش وتقدس عما يصفه الجاحدون الكافرون من الكذب والافتراء وكل نقص
 إن من دلائل تفرده سبحانه بالخلق والعبادة أنه لا يسأل عن قضائه في خلقه وجميع خلقه يسألون عن أفعالهم
 هل اتخذ هؤلاء المشركون من غير الله آلهة تنفع وتضر وتحيي وتميت قل  أيها الرسول  لهم هاتوا ما لديكم من البرهان على ما اتخذتموه آلهة فليس في القرآن الذي جئت به ولا في الكتب السابقة دليل على ما ذهبتم إليه وما أشركوا إلا جهلا وتقليدا فهم معرضون عن الحق منكرون له
"
m-0648	"وما أرسلنا من قبلك  أيها الرسول  من رسول إلا نوحي إليه أنه لا معبود بحق إلا الله فأخلصوا العبادة له وحده
 وقال المشركون اتخذ الرحمن ولدا بزعمهم أن الملائكة بنات الله تنزه الله عن ذلك فالملائكة عباد الله مقربون مخصصون بالفضائل وهم في حسن طاعتهم لا يتكلمون إلا بما يأمرهم به ربهم ولا يعملون عملا حتى يأذن لهم
 وقال المشركون اتخذ الرحمن ولدا بزعمهم أن الملائكة بنات الله تنزه الله عن ذلك فالملائكة عباد الله مقربون مخصصون بالفضائل وهم في حسن طاعتهم لا يتكلمون إلا بما يأمرهم به ربهم ولا يعملون عملا حتى يأذن لهم
 وما من أعمال الملائكة عمل سابق أو لاحق إلا يعلمه الله سبحانه وتعالى ويحصيه عليهم ولا يتقدمون بالشفاعة إلا لمن ارتضى الله شفاعتهم له وهم من خوف الله حذرون من مخالفة أمره ونهيه
 ومن يدع من الملائكة أنه إله مع الله  على سبيل الفرض  فجزاؤه جهنم مثل ذلك الجزاء نجزي كل ظالم مشرك
"
m-0649	"أولم يعلم هؤلاء الذين كفروا أن السموات والأرض كانتا ملتصقتين لا فاصل بينهما فلا مطر من السماء ولا نبات من الأرض ففصلناهما بقدرتنا وأنزلنا المطر من السماء وأخرجنا النبات من الأرض وجعلنا من الماء كل شيء حي أفلا يؤمن هؤلاء الجاحدون فيصدقوا بما يشاهدونه ويخصوا الله بالعبادة
 وخلقنا في الأرض جبالا تثبتها حتى لا تضطرب وجعلنا فيها طرقا واسعة رجاء اهتداء الخلق إلى معايشهم وتوحيد خالقهم
 وجعلنا السماء سقفا للأرض لا يرفعها عماد وهي محفوظة لا تسقط ولا تخترقها الشياطين والكفار عن الاعتبار بآيات السماء الشمس والقمر والنجوم غافلون لاهون عن التفكير فيها
 والله تعالى هو الذي خلق الليل ليسكن الناس فيه والنهار ليطلبوا فيه المعايش وخلق الشمس آية للنهار والقمر آية لليل ولكل منهما مدار يجري فيه ويسبح لا يحيد عنه
 وما جعلنا لبشر من قبلك  أيها الرسول  دوام البقاء في الدنيا أفإن مت فهم يؤملون الخلود بعدك لا يكون هذا وفي هذه الآية دليل على أن الخضر عليه السلام قد مات لأنه بشر
 كل نفس ذائقة الموت لا محالة مهما عمرت في الدنيا وما وجودها في الحياة إلا ابتلاء بالتكاليف أمرا ونهيا وبتقلب الأحوال خيرا وشرا ثم المآل والمرجع بعد ذلك إلى الله  وحده  للحساب والجزاء
"
m-0650	"وإذا رآك الكفار  أيها الرسول  أشاروا إليك ساخرين منك بقول بعضهم لبعض أهذا الرجل الذي يسب آلهتكم وجحدوا بالرحمن ونعمه وبما أنزله من القرآن والهدى
 خلق الإنسان عجولا يبادر الأشياء ويستعجل وقوعها وقد استعجلت قريش العذاب واستبطأته فأنذرهم الله بأنه سيريهم ما يستعجلونه من العذاب فلا يسألوا الله تعجيله وسرعته
 ويقول الكفار  مستعجلين العذاب مستهزئين  متى حصول ما تعدنا به يا محمد إن كنت أنت ومن اتبعك من الصادقين
 لو يعلم هؤلاء الكفار ما يلاقونه عندما لا يستطيعون أن يدفعوا عن وجوههم وظهورهم النار ولا يجدون لهم ناصرا ينصرهم لما أقاموا على كفرهم ولما استعجلوا عذابهم
 ولسوف تأتيهم الساعة فجأة فيتحيرون عند ذلك ويخافون خوفا عظيما ولا يستطيعون دفع العذاب عن أنفسهم ولا يمهلون لاستدراك توبة واعتذار
 ولقد استهزئ برسل من قبلك أيها الرسول فحل بالذين كانوا يستهزئون العذاب الذي كان مثار سخريتهم واستهزائهم
"
m-0651	"قل  أيها الرسول  لهؤلاء المستعجلين بالعذاب لا أحد يحفظكم ويحرسكم في ليلكم أو نهاركم في نومكم أو يقظتكم من بأس الرحمن إذا نزل بكم بل هم عن القرآن ومواعظ ربهم لاهون غافلون
 ألهم آلهة تمنعهم من عذابنا إن آلهتهم لا يستطيعون أن ينصروا أنفسهم فكيف ينصرون عابديهم وهم منا لا يجارون
 لقد اغتر الكفار وآباؤهم بالإمهال لما رأوه من الأموال والبنين وطول الأعمار فأقاموا على كفرهم لا يبرحونه وظنوا أنهم لا يعذبون وقد غفلوا عن سنة ماضية فالله ينقص الأرض من جوانبها بما ينزله بالمشركين من بأس في كل ناحية ومن هزيمة أيكون بوسع كفار مكة الخروج عن قدرة الله أو الامتناع من الموت
"
m-0652	"قل  أيها الرسول  لمن أرسلت إليهم ما أخوفكم من العذاب إلا بوحي من الله وهو القرآن ولكن الكفار لا يسمعون ما يلقى إليهم سماع تدبر إذا أنذورا فلا ينتفعون به
 لو أصاب الكفار نصيب من عذاب الله لعلموا عاقبة تكذيبهم وقابلوا ذلك بالدعاء على أنفسهم بالهلاك بسبب ظلمهم لأنفسهم بعبادتهم غير الله
 ويضع الله تعالى الميزان العادل للحساب في يوم القيامة ولا يظلم هؤلاء ولا غيرهم شيئا وإن كان هذا العمل قدر ذرة من خير أو شر اعتبرت في حساب صاحبها وكفى بالله محصيا أعمال عباده ومجازيا لهم عليها
"
m-0653	"ولقد آتينا موسى وهارون حجة ونصرا على عدوهما وكتابا  وهو التوراة  فرقنا به بين الحق والباطل ونورا يهتدي به المتقون الذين يخافون عقاب ربهم وهم من الساعة التي تقوم فيها القيامة خائفون وجلون
 ولقد آتينا موسى وهارون حجة ونصرا على عدوهما وكتابا  وهو التوراة  فرقنا به بين الحق والباطل ونورا يهتدي به المتقون الذين يخافون عقاب ربهم وهم من الساعة التي تقوم فيها القيامة خائفون وجلون
 وهذا القرآن الذي أنزله الله على رسوله محمد صلى الله عليه وسلم ذكر لمن تذكر به وعمل بأوامره واجتنب نواهيه كثير الخير عظيم النفع أفتنكرونه وهو في غاية الجلاء والظهور
"
